learning_rate,loss,accuracy,val_loss,val_accuracy
0.0003,0.0452029034495353,0.9905704259872437,0.043722528964281,0.9905888438224792
0.001,0.0185793917626142,0.995926022529602,0.0214465092867612,0.9958620071411132
0.01,0.0212977956980466,0.9953950643539428,0.0245318245142698,0.9953859448432922
0.1,0.444513589143753,0.9218212962150574,0.3404684662818908,0.9210121631622314
